"","old_game_id","play_id","play_type_nfl","defteam","week","complete_pass","wp","yac_allowed","yac_epa_allowed","xyac_epa_allowed","xyac_mean_yardage_allowed","is_screen_pass"
"2166",2022121802,2420,"PASS","HOU",15,1,0.675568222999573,1,0.213967603398487,1.50191821336313,10.1016835864866,0
"2167",2022121802,2476,"PASS","HOU",15,1,0.627285361289978,5,-4.32329582097009,1.04545737299982,6.70640531432582,0
"2168",2022121802,2511,"PASS","KC",15,1,0.525563895702362,3,0.463552771136165,0.530425659271685,4.3242408123624,0
"2169",2022121802,2677,"PASS","KC",15,1,0.569022715091705,7,1.41841568402015,1.68160890661654,9.1288909985451,0
"2170",2022121802,2790,"PASS","KC",15,1,0.631922245025635,1,0.139303324860521,0.816530479222094,3.60983009519987,0
"2171",2022121802,2837,"PASS","KC",15,1,0.571984708309174,3,3.91474843584001,1.88938149276388,1.72478417289676,0
"2172",2022121802,2906,"PASS","HOU",15,1,0.267764180898666,2,0.328843693714589,0.427525512929824,3.74904227641673,0
"2173",2022121802,2951,"PASS","HOU",15,1,0.284509479999542,3,0.193875103257596,0.268947905072636,3.65892084219377,0
"2174",2022121802,2994,"PASS","HOU",15,1,0.303018242120743,2,0.164274378563277,0.26057430401648,3.62369628582383,0
"2175",2022121802,3039,"PASS","HOU",15,1,0.308430254459381,1,0.0946233926806599,0.309379012238127,3.8607755076082,0
"2176",2022121802,3288,"PASS","KC",15,1,0.385604560375214,0,0,0.197466441523368,3.42838021856733,0
"2177",2022121802,3376,"PASS","KC",15,1,0.504805028438568,3,0.091582330991514,0.224938321467888,3.84443923539948,0
"2178",2022121802,3601,"PASS","HOU",15,1,0.501383423805237,1,-0.0615374144399539,0.445640638986126,4.47495919122593,0
"2179",2022121802,3667,"PASS","HOU",15,1,0.602632284164429,0,0,0.612170757752918,4.78269314928912,0
"2180",2022121802,3906,"PASS","HOU",15,1,0.449190820741933,4,0.149492872646078,0.331742512639558,5.2587340527607,0
"2181",2022121802,3930,"PASS","HOU",15,1,0.554786300868727,3,0.36476609040983,0.497592272377336,4.26837619134312,0
"2182",2022121802,3975,"PASS","HOU",15,1,0.587985181366093,15,3.08142447564751,2.15968866326414,7.41320756029745,0
"2183",2022121802,4027,"PASS","HOU",15,1,0.663094319636002,1,0.177847688551992,0.752679998940629,4.98983437314746,0
"2184",2022121900,157,"PASS","GB",15,1,0.379409372806549,0,0,0.212402041840829,3.4028658875468,0
"2185",2022121900,323,"PASS","LA",15,1,0.605766713619232,3,0.214322559768334,0.218731586633405,3.39976364211179,0
"2186",2022121900,389,"PASS","LA",15,1,0.698840498924255,0,0,0.329316624718922,3.35178019266459,0
"2187",2022121900,413,"PASS","LA",15,1,0.714616119861603,3,0.187077229958959,0.186988738191008,3.09579145367024,0
"2188",2022121900,580,"PASS","GB",15,1,0.312637716531754,3,0.399409383535385,0.798860950876364,5.39404659538559,0
"2189",2022121900,714,"PASS","LA",15,1,0.740112721920013,4,2.63318954780698,2.43352768947416,6.94894055704935,0
"2190",2022121900,825,"PASS","GB",15,1,0.367140173912048,8,0.781386007321998,0.69172670495984,5.3753300037788,0
"2191",2022121900,849,"PASS","GB",15,1,0.395028233528137,2,0.248574402765371,0.452428406114921,3.94001692679012,0
"2192",2022121900,943,"PASS","GB",15,1,0.428770750761032,7,0.734824511164334,0.795857546626702,6.52233950805385,0
"2193",2022121900,1072,"PASS","LA",15,1,0.607325911521912,3,0.154272870859131,0.278149471067358,4.58190038338944,0
"2194",2022121900,1107,"PASS","LA",15,1,0.63450038433075,13,1.1506426197011,0.497872893101462,4.24348006461514,0
"2195",2022121900,1131,"PASS","LA",15,1,0.686915755271912,4,0.312770829070359,0.317020023635657,4.32660150411539,0
"2196",2022121900,1177,"PASS","LA",15,1,0.693718016147614,7,0.972924010362476,1.44562603044388,10.7898962548934,0
"2197",2022121900,1201,"PASS","LA",15,1,0.67330676317215,1,0.0670696722809225,1.19816930396969,4.04089218511945,0
"2198",2022121900,1339,"PASS","GB",15,1,0.246207654476166,3,0.0842972921673208,0.753876201497762,7.78344361529162,0
"2199",2022121900,1384,"PASS","GB",15,1,0.241371005773544,4,0.263875447621103,0.212544946142984,3.66510576623841,0
"2200",2022121900,1472,"PASS","GB",15,1,0.225024297833443,0,0,0.319105573392109,4.00345508681494,0
"2201",2022121900,1841,"PASS","LA",15,1,0.719129502773285,3,1.11885738791898,0.783458375994197,4.22596002306818,0
"2202",2022121900,1865,"PASS","LA",15,1,0.743871212005615,12,1.42953579081222,1.0162280286585,8.71479408198502,0
"2203",2022121900,1910,"PASS","LA",15,1,0.74735015630722,15,2.41215861740056,0.85774976977966,5.40504558142857,0
"2204",2022121900,1943,"PASS","LA",15,1,0.782066643238068,0,0,0.274274590390057,3.44446954707382,0
"2205",2022121900,2224,"PASS","GB",15,1,0.0943927615880966,7,0.584343614522368,0.831142930184373,7.9886387941151,0
"2206",2022121900,2357,"PASS","LA",15,1,0.92674845457077,7,0.440835646586493,0.231082694727436,3.64190429856535,0
"2207",2022121702,234,"PASS","MIA",15,1,0.598116755485535,10,1.13540568505414,0.721168561698191,6.00517713926092,0
"2208",2022121702,262,"PASS","MIA",15,1,0.608471512794495,0,0,0.292753065957166,4.17302037969057,0
"2209",2022121702,467,"PASS","BUF",15,1,0.428374528884888,20,2.25281124515459,0.861962978296274,7.36854863739427,0
"2210",2022121702,530,"PASS","BUF",15,1,0.463801354169846,2,0.230589483049698,0.252859562193187,2.89840577187715,0
"2211",2022121702,554,"PASS","BUF",15,1,0.532369673252106,0,0,0.394735313369092,3.59785440954147,0
"2212",2022121702,612,"PASS","BUF",15,1,0.517998456954956,1,0.335167962126434,1.45640065379973,4.3019679573481,0
"2213",2022121702,803,"PASS","MIA",15,1,0.505764126777649,25,1.49902322515845,0.303468340478894,5.39158729769406,0
"2214",2022121702,827,"PASS","MIA",15,1,0.622880280017853,19,2.10175997094484,1.38255997945548,11.6214618462545,0
"2215",2022121702,856,"PASS","MIA",15,1,0.632533192634583,0,0,NA,NA,0
"2216",2022121702,1109,"PASS","MIA",15,1,0.644775807857513,0,0,1.1369790973588,6.56704786115006,0
"2217",2022121702,1156,"PASS","MIA",15,1,0.620553910732269,1,0.0868514792528003,0.325191878299523,4.88748420444608,0
"2218",2022121702,1180,"PASS","MIA",15,1,0.69128280878067,0,0,0.047988752723702,3.02656391078199,0
"2219",2022121702,1251,"PASS","MIA",15,1,0.716907858848572,5,0.335232033219654,0.330317446486203,3.92812139826128,0
"2220",2022121702,1296,"PASS","MIA",15,1,0.73703122138977,3,0.658051700273063,0.739641213585291,3.73080791876419,0
"2221",2022121702,1382,"PASS","MIA",15,1,0.738378465175629,9,3.28400416148361,0.751852371748678,3.74254276027204,0
"2222",2022121702,1489,"PASS","BUF",15,1,0.189502954483032,5,0.324503474170342,0.785180816751223,10.471337562718,0
"2223",2022121702,1535,"PASS","BUF",15,1,0.237874493002892,2,0.251738244725857,0.720469996417362,4.44657515163999,0
"2224",2022121702,1559,"PASS","BUF",15,1,0.230759248137474,0,0,0.306180840765825,4.31754679535516,0
"2225",2022121702,1632,"PASS","BUF",15,1,0.225109934806824,0,0,0.313293988734063,2.48617642003228,0
"2226",2022121702,1789,"PASS","MIA",15,1,0.685012102127075,2,0.157002104620915,0.179129990039386,2.98907643546409,0
"2227",2022121702,1820,"PASS","MIA",15,1,0.708652794361115,0,0,0.142707383362383,2.91083957112278,0
"2228",2022121702,1945,"PASS","MIA",15,1,0.71731173992157,5,0.397441624954809,0.67845948600617,6.35412401784561,0
"2229",2022121702,1969,"PASS","MIA",15,1,0.691353499889374,0,0,1.01096354108819,5.44335839588894,0
"2230",2022121702,2121,"PASS","MIA",15,1,0.781574070453644,0,0,NA,NA,0
"2231",2022121702,2210,"PASS","MIA",15,1,0.83125913143158,5,1.30102029675618,0.784950877367322,4.7070120114513,0
"2232",2022121702,2348,"PASS","BUF",15,1,0.198307663202286,41,3.78774019819684,0.584967585259873,8.13280444277916,0
"2233",2022121702,2427,"PASS","MIA",15,1,0.704917669296265,3,0.242679710267112,0.282700048437369,4.18676502531162,0
"2234",2022121702,2472,"PASS","MIA",15,1,0.730982422828674,3,0.619393143453635,0.912100104617336,5.19566280342406,0
"2235",2022121702,2894,"PASS","BUF",15,1,0.369553923606873,5,0.376105528092012,0.689935594373902,6.30077620683005,0
"2236",2022121702,2997,"PASS","BUF",15,1,0.561446845531464,0,0,NA,NA,0
"2237",2022121702,3062,"PASS","MIA",15,1,0.358094722032547,0,0,0.352051635576981,3.48579087965481,0
"2238",2022121702,3238,"PASS","BUF",15,1,0.725469589233398,8,1.23208563274238,0.992604856200263,7.48695682107791,0
"2239",2022121702,3429,"PASS","BUF",15,1,0.82826840877533,1,0.211607237230055,0.749765475093009,4.90295457496541,0
"2240",2022121702,3458,"PASS","BUF",15,1,0.826690852642059,0,0,2.43337885209648,8.37279637245229,0
"2241",2022121702,3691,"PASS","MIA",15,1,0.286146610975266,0,0,NA,NA,0
"2242",2022121702,3796,"PASS","BUF",15,1,0.47711193561554,0,0,0.234603373032872,3.52433036069851,0
"2243",2022121702,3820,"PASS","BUF",15,1,0.504171073436737,4,0.314703264506534,0.25339560760396,3.94047316763317,0
"2244",2022121702,3942,"PASS","MIA",15,1,0.508786022663116,0,0,0.2214984959779,3.71060468934593,0
"2245",2022121702,4001,"PASS","MIA",15,1,0.512891709804535,0,0,0.622216569273253,3.11765382763406,0
"2246",2022121702,4025,"PASS","MIA",15,1,0.541252553462982,1,-0.0226629535900429,0.221305659610583,3.78730624792661,0
"2247",2022121702,4091,"PASS","MIA",15,1,0.562079310417175,0,0,0.20975500277607,4.17686651284748,0
"2248",2022121808,62,"PASS","NE",15,1,0.546261787414551,0,0,0.657056483075651,5.46672163140465,0
"2249",2022121808,215,"PASS","NE",15,1,0.598100900650024,7,0.535531783127226,0.27447897760088,4.37360750910011,0
"2250",2022121808,396,"PASS","LV",15,1,0.407753795385361,5,0.489997213706374,0.36968639513553,3.69315147208545,0
"2251",2022121808,510,"PASS","NE",15,1,0.651151776313782,5,0.79721609223634,0.630709584325466,5.30270139150525,0
"2252",2022121808,713,"PASS","LV",15,1,0.408389985561371,1,0.0978574668988585,1.38735067524247,9.98952823009313,0
"2253",2022121808,761,"PASS","LV",15,1,0.357037484645844,2,0.155110576655716,0.353234061475677,4.77248800685629,0
"2254",2022121808,806,"PASS","LV",15,1,0.501972854137421,1,0.112146758590825,0.335734230346564,4.26714070420712,0
"2255",2022121808,1101,"PASS","NE",15,1,0.543049275875092,0,0,0.0802175173546691,2.86232585943071,0
